batter_pool,batter_name,batter_id,batter_season,pitcher_pool,pitcher_name,pitcher_id,pitcher_season,n_pa,k_pct,bb_pct,hr_pct,avg,obp,slg,babip,matchup_seed
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Bob Feller,fellebo01,1946,10000,0.2742,0.1087,0.0353,0.209,0.303,0.356,0.26,3723855230
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.246,0.1273,0.0427,0.238,0.343,0.424,0.283,3383656067
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2461,0.1222,0.0437,0.218,0.323,0.395,0.252,1884287034
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2428,0.1245,0.0412,0.255,0.359,0.44,0.309,3826721813
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2627,0.0798,0.0442,0.241,0.309,0.427,0.291,3424808939
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2637,0.1182,0.0349,0.195,0.299,0.338,0.235,3169329072
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2697,0.1144,0.0414,0.222,0.32,0.396,0.272,4176067348
Moonshot,Giancarlo Stanton,stantmi03,2017,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2599,0.1331,0.0391,0.209,0.323,0.371,0.251,2376500089
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Dennis Eckersley,eckerde01,1985,10000,0.2264,0.0518,0.057,0.284,0.328,0.515,0.319,407693439
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Bret Saberhagen,saberbr01,1994,10000,0.2386,0.0531,0.0522,0.254,0.3,0.461,0.288,2381985265
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2558,0.0847,0.0418,0.244,0.317,0.421,0.295,4081217703
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2672,0.0629,0.0382,0.198,0.257,0.347,0.234,414099246
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2646,0.0933,0.0358,0.216,0.297,0.37,0.265,3872472826
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Jon Lieber,liebejo01,2004,10000,0.2008,0.0548,0.0736,0.322,0.365,0.617,0.344,3723172562
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Carlos Silva,silvaca01,2005,10000,0.1746,0.0525,0.0944,0.356,0.396,0.726,0.358,1439495905
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Cliff Lee,leecl02,2010,10000,0.233,0.0513,0.0605,0.275,0.319,0.518,0.306,3534441294
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,Phil Hughes,hugheph01,2014,10000,0.2271,0.0533,0.0612,0.281,0.326,0.524,0.311,1142102539
Moonshot,Giancarlo Stanton,stantmi03,2017,K-Kings,Gerrit Cole,colege01,2019,10000,0.2526,0.0809,0.0457,0.25,0.318,0.44,0.298,3047929675
Moonshot,Giancarlo Stanton,stantmi03,2017,Control,George Kirby,kirbyge01,2023,10000,0.2177,0.0538,0.0651,0.294,0.339,0.556,0.321,639314349
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2639,0.1051,0.0545,0.261,0.346,0.496,0.312,4231309763
Moonshot,Aaron Judge,judgeaa01,2022,Control,Bill Burns,burnsbi01,1908,10000,0.2012,0.077,0.1041,0.354,0.41,0.762,0.361,3647184931
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2559,0.0984,0.0614,0.235,0.317,0.47,0.258,4215670935
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2001,0.1283,0.0942,0.346,0.437,0.743,0.359,2023880945
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2245,0.1364,0.0751,0.281,0.389,0.59,0.297,2960572997
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2222,0.1319,0.0795,0.317,0.414,0.655,0.347,3309204901
Moonshot,Aaron Judge,judgeaa01,2022,Control,Babe Adams,adamsba01,1920,10000,0.2164,0.0658,0.0824,0.325,0.375,0.647,0.348,2150384040
Moonshot,Aaron Judge,judgeaa01,2022,Control,Harry Salmon,salmoha01,1929,10000,0.2604,0.0669,0.061,0.269,0.325,0.511,0.312,1739032806
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2547,0.1417,0.0635,0.271,0.384,0.541,0.315,1418844130
Moonshot,Aaron Judge,judgeaa01,2022,Control,Red Lucas,lucasre01,1933,10000,0.1711,0.0661,0.1133,0.372,0.42,0.813,0.361,2427585383
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2659,0.1436,0.0492,0.248,0.364,0.462,0.302,2569832049
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2481,0.1295,0.0611,0.269,0.372,0.525,0.309,2397239947
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Bob Feller,fellebo01,1946,10000,0.2673,0.1168,0.0494,0.242,0.339,0.446,0.29,1894079782
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2309,0.141,0.0735,0.303,0.41,0.616,0.338,1592197370
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.233,0.1287,0.0696,0.27,0.373,0.554,0.291,2597744566
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2378,0.137,0.0736,0.292,0.398,0.599,0.324,1256249287
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2492,0.0973,0.0696,0.291,0.367,0.572,0.331,855503714
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.245,0.1305,0.0644,0.257,0.364,0.519,0.285,2070594626
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2513,0.1289,0.0604,0.267,0.37,0.52,0.309,3839826991
Moonshot,Aaron Judge,judgeaa01,2022,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2453,0.135,0.0582,0.257,0.367,0.496,0.293,1054536882
Moonshot,Aaron Judge,judgeaa01,2022,Control,Dennis Eckersley,eckerde01,1985,10000,0.2226,0.0613,0.0892,0.327,0.374,0.673,0.347,4209517904
Moonshot,Aaron Judge,judgeaa01,2022,Control,Bret Saberhagen,saberbr01,1994,10000,0.2195,0.0628,0.0914,0.315,0.364,0.662,0.325,3470362707
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2456,0.0892,0.0633,0.279,0.35,0.537,0.317,2892197141
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2504,0.0811,0.063,0.239,0.307,0.474,0.259,4165450502
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2501,0.1056,0.0631,0.262,0.347,0.512,0.296,2936017484
Moonshot,Aaron Judge,judgeaa01,2022,Control,Jon Lieber,liebejo01,2004,10000,0.1872,0.0654,0.1115,0.369,0.417,0.803,0.367,2863787517
Moonshot,Aaron Judge,judgeaa01,2022,Control,Carlos Silva,silvaca01,2005,10000,0.1611,0.0641,0.1205,0.387,0.432,0.856,0.369,168005370
Moonshot,Aaron Judge,judgeaa01,2022,Control,Cliff Lee,leecl02,2010,10000,0.2154,0.0606,0.0982,0.338,0.384,0.708,0.351,298647551
Moonshot,Aaron Judge,judgeaa01,2022,Control,Phil Hughes,hugheph01,2014,10000,0.2056,0.0645,0.0971,0.341,0.39,0.723,0.351,149136354
Moonshot,Aaron Judge,judgeaa01,2022,K-Kings,Gerrit Cole,colege01,2019,10000,0.2428,0.098,0.0714,0.292,0.369,0.583,0.328,1176420064
Moonshot,Aaron Judge,judgeaa01,2022,Control,George Kirby,kirbyge01,2023,10000,0.2015,0.0628,0.1008,0.342,0.389,0.733,0.346,3315946942
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2316,0.0804,0.0561,0.307,0.369,0.564,0.358,3227645302
Gap-King,Freddie Freeman,freemfr01,2023,Control,Bill Burns,burnsbi01,1908,10000,0.1623,0.0523,0.0827,0.378,0.417,0.743,0.392,1378098194
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2333,0.0747,0.056,0.275,0.337,0.514,0.313,3876642048
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.1666,0.1134,0.0763,0.373,0.451,0.73,0.396,3337802766
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.1982,0.1072,0.0724,0.324,0.405,0.645,0.349,2469625619
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.1933,0.108,0.0705,0.349,0.427,0.674,0.384,368278127
Gap-King,Freddie Freeman,freemfr01,2023,Control,Babe Adams,adamsba01,1920,10000,0.1951,0.0421,0.0818,0.358,0.392,0.705,0.384,550347861
Gap-King,Freddie Freeman,freemfr01,2023,Control,Harry Salmon,salmoha01,1929,10000,0.2365,0.0429,0.0585,0.3,0.337,0.549,0.346,2480654657
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2215,0.1169,0.0593,0.309,0.4,0.582,0.355,3942054306
Gap-King,Freddie Freeman,freemfr01,2023,Control,Red Lucas,lucasre01,1933,10000,0.1317,0.044,0.088,0.397,0.43,0.779,0.396,3730008061
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2418,0.1128,0.0537,0.285,0.375,0.528,0.338,1653687263
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2239,0.1096,0.0589,0.313,0.396,0.584,0.363,1376785140
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Bob Feller,fellebo01,1946,10000,0.2384,0.0958,0.0531,0.277,0.353,0.515,0.323,741305397
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2073,0.1188,0.066,0.322,0.412,0.627,0.359,1325288786
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2061,0.1126,0.0673,0.312,0.398,0.615,0.342,1406822395
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2059,0.1112,0.0637,0.331,0.414,0.627,0.373,3218386170
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.212,0.0708,0.0684,0.326,0.381,0.623,0.362,2877660607
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2152,0.1089,0.0627,0.293,0.379,0.571,0.324,3470162983
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2255,0.1006,0.0577,0.299,0.38,0.565,0.345,757301458
Gap-King,Freddie Freeman,freemfr01,2023,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2253,0.1175,0.0618,0.294,0.385,0.571,0.333,2685297782
Gap-King,Freddie Freeman,freemfr01,2023,Control,Dennis Eckersley,eckerde01,1985,10000,0.201,0.0391,0.0791,0.357,0.388,0.7,0.388,1337668532
Gap-King,Freddie Freeman,freemfr01,2023,Control,Bret Saberhagen,saberbr01,1994,10000,0.1876,0.0411,0.082,0.357,0.39,0.698,0.378,2514280953
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2219,0.0713,0.0662,0.321,0.377,0.611,0.363,2722873186
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Pedro Martinez,martipe02,1999,10000,0.2276,0.0609,0.0618,0.275,0.328,0.53,0.303,3261935111
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2232,0.0786,0.0613,0.301,0.364,0.567,0.339,1434319957
Gap-King,Freddie Freeman,freemfr01,2023,Control,Jon Lieber,liebejo01,2004,10000,0.1573,0.0415,0.0859,0.376,0.409,0.751,0.384,3662752455
Gap-King,Freddie Freeman,freemfr01,2023,Control,Carlos Silva,silvaca01,2005,10000,0.1324,0.0429,0.0891,0.401,0.433,0.786,0.4,921469697
Gap-King,Freddie Freeman,freemfr01,2023,Control,Cliff Lee,leecl02,2010,10000,0.1882,0.0396,0.0781,0.352,0.385,0.684,0.375,2773591184
Gap-King,Freddie Freeman,freemfr01,2023,Control,Phil Hughes,hugheph01,2014,10000,0.1758,0.0404,0.077,0.362,0.394,0.697,0.383,2116514446
Gap-King,Freddie Freeman,freemfr01,2023,K-Kings,Gerrit Cole,colege01,2019,10000,0.2168,0.0723,0.068,0.329,0.383,0.627,0.369,3607616958
Gap-King,Freddie Freeman,freemfr01,2023,Control,George Kirby,kirbyge01,2023,10000,0.1747,0.0409,0.0868,0.383,0.414,0.756,0.402,1233625117
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Rube Waddell,wadderu01,1904,10000,0.2801,0.1078,0.028,0.202,0.296,0.323,0.262,1194508202
Moonshot,Cal Raleigh,raleica01,2025,Control,Bill Burns,burnsbi01,1908,10000,0.2171,0.0724,0.0465,0.26,0.321,0.451,0.293,3344181309
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Walter Johnson,johnswa01,1910,10000,0.2706,0.0932,0.0289,0.173,0.259,0.282,0.211,2131945196
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Bob Harmon,harmobo01,1911,10000,0.2144,0.1186,0.0415,0.25,0.348,0.433,0.286,467748619
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Weldon Wyckoff,wyckowe01,1915,10000,0.2442,0.1249,0.0344,0.188,0.3,0.326,0.219,4114172980
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Elmer Myers,myersel01,1916,10000,0.2426,0.1242,0.0355,0.237,0.341,0.393,0.289,1713057864
Moonshot,Cal Raleigh,raleica01,2025,Control,Babe Adams,adamsba01,1920,10000,0.2282,0.0536,0.0394,0.234,0.283,0.394,0.269,3329574509
Moonshot,Cal Raleigh,raleica01,2025,Control,Harry Salmon,salmoha01,1929,10000,0.2885,0.0581,0.0295,0.203,0.258,0.327,0.26,1671268314
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Bump Hadley,hadlebu01,1932,10000,0.2638,0.1352,0.028,0.21,0.327,0.339,0.269,3035423378
Moonshot,Cal Raleigh,raleica01,2025,Control,Red Lucas,lucasre01,1933,10000,0.1969,0.0565,0.0559,0.287,0.333,0.514,0.311,3531164241
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Bob Feller,fellebo01,1938,10000,0.2852,0.1326,0.0265,0.192,0.31,0.307,0.254,166162790
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Bobo Newsom,newsobo01,1938,10000,0.2776,0.118,0.0302,0.212,0.314,0.346,0.274,1062322254
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Bob Feller,fellebo01,1946,10000,0.2847,0.1103,0.0288,0.191,0.288,0.309,0.245,3354115048
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Tommy Byrne,byrneto01,1949,10000,0.2605,0.1337,0.0313,0.21,0.326,0.343,0.263,1179616724
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Bob Turley,turlebo01,1954,10000,0.2514,0.1248,0.0288,0.174,0.289,0.291,0.208,3339703859
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Sam Jones,jonessa02,1955,10000,0.2561,0.1285,0.031,0.219,0.329,0.355,0.274,3456076267
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Sandy Koufax,koufasa01,1965,10000,0.2623,0.0879,0.0296,0.214,0.291,0.34,0.268,1812134651
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Sam McDowell,mcdowsa01,1965,10000,0.2667,0.1254,0.0291,0.174,0.287,0.29,0.213,924403085
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Nolan Ryan,ryanno01,1973,10000,0.2739,0.116,0.0261,0.188,0.292,0.299,0.241,3728596586
Moonshot,Cal Raleigh,raleica01,2025,Wild-Flames,Nolan Ryan,ryanno01,1977,10000,0.2696,0.1321,0.0267,0.171,0.291,0.281,0.213,1457265531
Moonshot,Cal Raleigh,raleica01,2025,Control,Dennis Eckersley,eckerde01,1985,10000,0.2359,0.0602,0.0342,0.243,0.296,0.39,0.29,4028624190
Moonshot,Cal Raleigh,raleica01,2025,Control,Bret Saberhagen,saberbr01,1994,10000,0.2395,0.0576,0.0376,0.221,0.273,0.369,0.257,3138081553
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Curt Schilling,schilcu01,1997,10000,0.2681,0.0836,0.0313,0.213,0.285,0.345,0.266,999783898
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Pedro Martinez,martipe02,1999,10000,0.281,0.0733,0.0294,0.168,0.239,0.277,0.206,107453839
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Randy Johnson,johnsra05,2001,10000,0.2716,0.0978,0.0304,0.196,0.284,0.322,0.245,409512092
Moonshot,Cal Raleigh,raleica01,2025,Control,Jon Lieber,liebejo01,2004,10000,0.2114,0.0559,0.0466,0.254,0.303,0.443,0.283,4015222925
Moonshot,Cal Raleigh,raleica01,2025,Control,Carlos Silva,silvaca01,2005,10000,0.1829,0.0577,0.0599,0.297,0.344,0.538,0.314,1223486719
Moonshot,Cal Raleigh,raleica01,2025,Control,Cliff Lee,leecl02,2010,10000,0.2353,0.0568,0.0385,0.227,0.28,0.377,0.262,3351218597
Moonshot,Cal Raleigh,raleica01,2025,Control,Phil Hughes,hugheph01,2014,10000,0.2264,0.0557,0.042,0.247,0.296,0.418,0.284,1926767838
Moonshot,Cal Raleigh,raleica01,2025,K-Kings,Gerrit Cole,colege01,2019,10000,0.2608,0.0875,0.0331,0.216,0.293,0.357,0.266,53564432
Moonshot,Cal Raleigh,raleica01,2025,Control,George Kirby,kirbyge01,2023,10000,0.2315,0.054,0.0415,0.243,0.291,0.41,0.281,1522085732
